Energy,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
2753.403418,5,0,3,0,0,0,0,0,6,3,0
2753.619857,6,0,3,0,0,0,0,0,7,7,0
2754.323232,6,0,0,0,1,0,1,1,10,0,0
2755.201810,6,0,1,0,1,0,1,0,5,5,0
2756.137454,3,0,0,0,0,0,0,0,17,8,0
2756.342948,6,0,0,0,0,0,0,1,17,8,0
2756.515486,6,0,0,0,1,0,1,0,13,13,0
2756.887974,6,0,0,0,1,0,1,0,12,11,0
2757.840067,3,0,0,0,1,0,1,1,13,13,0
2760.714013,3,0,1,0,1,0,1,1,4,3,1
2762.989032,2,0,1,0,0,0,0,0,15,12,1
2763.497015,5,0,1,0,0,0,0,0,16,15,0
2766.341958,5,0,1,0,1,0,1,1,4,2,0
2767.789373,3,0,2,0,0,0,0,0,12,10,0
2769.794451,3,0,1,0,0,0,0,0,14,8,0
2770.143503,3,0,3,0,0,0,0,0,6,2,0
2770.594367,3,0,1,0,1,0,1,0,5,4,0
2773.074418,3,0,2,0,0,0,0,1,10,7,0
2773.907917,2,0,1,0,1,0,1,1,5,5,0
2776.894705,3,0,0,0,1,0,1,0,12,10,0
2777.217844,6,0,1,0,1,0,1,1,4,2,0
2778.721397,6,0,0,0,1,0,1,1,12,10,0
2779.506462,2,0,0,0,1,0,1,1,11,7,0
2780.208535,6,0,3,0,0,0,0,0,6,1,0
2781.263917,3,0,1,0,1,0,1,1,4,1,0
2784.036190,2,0,1,0,1,0,1,1,4,1,0
2784.514490,5,0,0,0,1,0,1,0,11,7,0
2788.558693,6,0,1,0,1,0,1,1,4,0,0
2789.137594,6,0,1,0,0,0,0,1,14,8,0
2791.606518,2,0,1,0,1,0,1,0,5,4,0
2792.279360,5,0,1,0,0,0,0,1,15,12,0
2795.881720,2,0,2,0,0,0,0,0,11,6,1
2796.503695,2,0,3,0,0,0,0,0,7,6,1
2798.560920,3,0,0,0,1,0,1,0,11,6,1
2799.049727,3,0,0,0,0,0,0,0,19,16,0
2799.726941,6,0,0,0,0,0,0,1,19,16,0
2802.265373,6,0,0,0,1,0,1,1,11,6,0
2803.048157,6,0,1,0,1,0,1,0,5,3,0
2803.257846,3,0,1,0,1,0,1,0,6,6,0
2803.837736,3,0,1,0,1,0,1,1,5,5,0
2805.940090,6,0,0,0,0,0,0,0,20,19,0
2806.465600,6,0,2,0,0,0,0,1,11,10,0
2806.912765,6,0,0,0,0,0,0,0,17,7,0
2806.957016,2,0,1,0,0,0,0,1,16,15,1
2807.093742,3,0,0,0,0,0,0,1,17,7,0
2807.231854,3,0,0,0,0,0,0,1,20,19,0
2811.730507,6,0,1,0,1,0,1,1,5,4,0
2818.591893,5,0,2,0,0,0,0,1,10,6,0
2819.679960,6,0,1,0,1,0,1,0,5,3,1
2825.048981,6,0,1,0,0,0,0,0,14,7,0
2825.874553,6,0,0,0,1,0,1,1,11,6,1
2826.901426,2,0,0,0,0,0,0,0,18,12,1
2826.950565,2,0,1,0,1,0,1,0,5,2,0
2827.230086,5,0,0,0,0,0,0,1,18,12,0
2830.308423,2,0,0,0,1,0,1,1,13,13,0
2830.409358,3,0,0,0,1,0,1,0,11,6,0
2831.864406,5,0,0,0,1,0,1,1,12,10,0
2833.040153,6,0,3,0,0,0,0,0,7,5,0
2833.231779,5,0,0,0,1,0,1,0,13,13,0
2834.050649,3,0,1,0,1,0,1,0,6,6,1
2835.300323,3,0,1,0,1,0,1,0,5,2,0
2836.539167,5,0,1,0,1,0,1,1,5,4,0
2836.765665,2,0,0,0,1,0,1,0,12,10,0
2841.187389,6,0,2,0,0,0,0,0,11,5,0
2842.403557,3,0,1,0,0,0,0,1,14,7,0
2842.456433,6,0,1,0,1,0,1,0,5,1,0
2842.839925,2,0,2,0,0,0,0,0,13,12,1
2843.361248,5,0,1,0,1,0,1,0,5,1,0
2844.736601,5,0,0,0,1,0,1,0,11,5,0
2844.949431,3,0,1,0,1,0,1,1,5,3,0
2845.008307,6,0,1,0,0,0,0,0,17,17,0
2848.164608,6,0,1,0,1,0,1,1,6,6,1
2849.158207,5,0,2,0,0,0,0,0,12,9,0
2849.469698,2,0,0,0,1,0,1,1,11,5,0
2849.850951,3,0,1,0,1,0,1,0,5,0,1
2850.666085,2,0,0,0,0,0,0,0,17,6,1
2850.636848,6,0,1,0,0,0,0,0,15,11,0
2850.828242,5,0,0,0,0,0,0,1,17,6,0
2852.961307,5,0,1,0,1,0,1,0,6,5,0
2854.345868,6,0,0,0,1,0,1,0,12,9,1
2855.742665,3,0,3,0,0,0,0,0,8,8,0
2856.656303,3,0,0,0,1,0,1,1,12,9,0
2857.085271,3,0,2,0,0,0,0,1,10,5,0
2859.030974,3,0,0,0,1,0,1,0,13,12,1
2860.552897,6,0,0,0,1,0,1,1,13,12,0
2861.047703,3,0,1,0,1,0,1,1,5,3,0
2863.096182,3,0,3,0,0,0,0,0,7,4,0
2864.046915,3,0,0,0,1,0,1,1,11,5,0
2867.350202,5,0,1,0,1,0,1,1,5,2,0
2867.936630,6,0,0,0,1,0,1,0,11,5,0
2872.523954,2,0,1,0,0,0,0,0,14,6,1
2872.950037,2,0,2,0,0,0,0,1,11,9,1
2875.566373,3,0,1,0,0,0,0,1,15,11,0
2877.102992,6,0,1,0,1,0,1,1,5,2,0
2877.516946,3,0,2,0,0,0,0,0,11,4,0
2878.247077,3,0,1,0,0,0,0,0,16,14,0
2879.020434,6,0,1,0,1,0,1,0,6,5,0
2882.327957,3,0,1,0,1,0,1,1,5,1,0
2883.349182,3,0,0,0,1,0,1,0,11,4,0
2883.638584,5,0,2,0,0,0,0,1,12,12,0
2883.873690,6,0,1,0,1,0,1,1,6,6,1
2886.572003,5,0,3,0,0,0,0,0,7,3,0
2887.508046,6,0,0,0,0,0,0,0,17,5,0
2887.654914,3,0,0,0,0,0,0,1,17,5,0
2888.311791,5,0,1,0,0,0,0,1,14,6,0
2888.561648,6,0,2,0,0,0,0,1,10,4,0
2889.039045,6,0,1,0,1,0,1,0,7,7,0
2889.289773,6,0,0,0,1,0,1,1,11,4,0
2889.952256,6,0,1,0,1,0,1,1,5,0,1
2891.669318,2,0,1,0,1,0,1,1,5,1,0
2893.867206,3,0,1,0,1,0,1,0,6,4,0
2894.114721,5,0,0,0,1,0,1,1,11,4,0
2894.580078,2,0,1,0,1,0,1,1,6,5,0
2895.521390,5,0,3,0,0,0,0,1,0,0,0
2897.159283,2,0,0,0,1,0,1,0,11,4,0
2900.356726,3,0,2,0,0,0,0,0,14,14,0
2901.174286,3,0,1,0,0,0,0,1,17,17,0
2902.780791,3,0,0,0,1,0,1,1,12,9,1
2903.391045,3,0,3,0,0,0,0,0,7,2,0
2904.901477,5,0,2,0,0,0,0,0,11,3,0
2905.137319,6,0,3,0,0,0,0,0,8,7,0
2906.220679,6,0,0,0,0,0,0,0,18,11,0
2906.490348,3,0,0,0,0,0,0,1,18,11,0
2907.563489,6,0,0,0,1,0,1,0,12,9,0
2909.551280,5,0,0,0,0,0,0,0,19,15,0
2910.071370,2,0,0,0,0,0,0,1,19,15,1
2911.012233,3,0,3,0,0,0,0,1,1,1,0
2912.405484,6,0,1,0,0,0,0,0,14,5,0
2913.032849,2,0,2,0,0,0,0,1,10,3,1
2913.503044,6,0,3,0,0,0,0,0,7,1,0
2913.991105,6,0,1,0,0,0,0,1,16,14,0
2914.402072,6,0,0,0,1,0,1,0,11,3,1
2914.962301,2,0,1,0,1,0,1,0,6,4,0
2916.080290,3,0,0,0,1,0,1,1,11,3,0
2916.876838,2,0,3,0,0,0,0,0,7,0,1
2917.528770,3,0,0,0,0,0,0,0,17,4,0
2917.665313,6,0,0,0,0,0,0,1,17,4,0
2918.087725,6,0,0,0,1,0,1,0,11,3,0
2921.070486,3,0,2,0,0,0,0,0,12,8,0
2921.399506,3,0,0,0,1,0,1,1,11,3,1
2923.645116,2,0,0,0,1,0,1,0,12,8,0
2923.891478,3,0,2,0,0,0,0,0,11,2,0
2924.517173,3,0,1,0,1,0,1,1,6,5,0
2924.804412,5,0,1,0,1,0,1,0,7,7,0
2926.169563,6,0,1,0,1,0,1,0,6,3,1
2926.270220,6,0,2,0,0,0,0,0,13,11,0
2926.594566,5,0,0,0,1,0,1,1,12,8,0
2926.972298,3,0,1,0,0,0,0,1,14,5,0
2928.539140,2,0,0,0,1,0,1,0,14,14,0
2929.482740,3,0,1,0,0,0,0,0,15,10,0
2929.927186,5,0,0,0,1,0,1,1,14,14,0
2930.075842,6,0,0,0,1,0,1,1,11,2,0
2930.498762,6,0,2,0,0,0,0,1,10,2,0
2930.682901,3,0,0,0,1,0,1,0,13,12,0
2931.441733,3,0,0,0,1,0,1,0,11,2,0
2932.435188,6,0,2,0,0,0,0,1,11,8,0
2932.389594,6,0,1,0,1,0,1,1,6,4,0
2933.961079,5,0,0,0,1,0,1,0,11,1,0
2934.505600,3,0,1,0,1,0,1,1,7,7,0
2934.663322,6,0,2,0,0,0,0,0,11,1,0
2936.918638,2,0,2,0,0,0,0,0,11,0,1
2939.090001,6,0,3,0,0,0,0,1,2,2,0
2939.688211,2,0,0,0,1,0,1,0,11,2,0
2940.798515,2,0,0,0,0,0,0,1,17,3,1
2940.937833,5,0,0,0,0,0,0,0,17,3,0
2940.976727,3,0,2,0,0,0,0,1,10,1,0
2942.175522,2,0,0,0,0,0,0,0,20,18,1
2942.527260,6,0,1,0,1,0,1,0,6,3,0
2942.529717,6,0,2,0,0,0,0,0,13,11,0
2943.118590,5,0,0,0,0,0,0,1,20,18,0
2944.468884,5,0,2,0,0,0,0,1,10,0,0
2944.842961,3,0,1,0,0,0,0,0,14,4,0
2947.306826,3,0,1,0,1,0,1,0,7,6,1
2947.798133,3,0,3,0,0,0,0,1,2,1,0
2948.287473,2,0,3,0,0,0,0,0,8,6,1
2948.623710,5,0,0,0,1,0,1,1,11,2,0
2950.044957,2,0,1,0,1,0,1,0,6,2,0
2950.703786,5,0,3,0,0,0,0,1,2,0,0
2950.960897,6,0,1,0,0,0,0,1,15,10,0
2952.671385,5,0,0,0,1,0,1,0,13,11,0
2954.535111,2,0,0,0,1,0,1,1,13,11,0
2956.418244,6,0,0,0,1,0,1,0,11,1,0
2956.848055,3,0,1,0,1,0,1,0,6,2,0
2956.899342,5,0,1,0,1,0,1,1,6,4,0
2957.392662,3,0,0,0,0,0,0,0,17,2,0
2957.514158,6,0,0,0,0,0,0,1,17,2,0
2958.476999,6,0,1,0,0,0,0,1,14,4,0
2964.016647,3,0,2,0,0,0,0,1,12,11,0
2965.182341,6,0,0,0,1,0,1,1,12,8,0
2965.617166,6,0,1,0,1,0,1,0,6,1,0
2965.998313,3,0,0,0,1,0,1,1,11,1,0
2966.290171,3,0,1,0,1,0,1,1,6,3,1
2966.750037,3,0,0,0,1,0,1,0,11,0,1
2967.327325,6,0,0,0,0,0,0,0,17,1,0
2967.445489,3,0,0,0,0,0,0,1,17,1,0
2969.558318,3,0,0,0,1,0,1,0,12,8,0
2969.913895,5,0,1,0,0,0,0,0,14,3,0
2970.153361,5,0,3,0,0,0,0,0,9,9,0
2970.636698,2,0,0,0,0,0,0,0,17,0,1
2973.377823,3,0,1,0,1,0,1,0,6,0,0
2974.630433,5,0,1,0,1,0,1,0,6,1,0
2976.023150,2,0,1,0,1,0,1,1,7,7,0
2977.303543,6,0,0,0,1,0,1,1,11,0,1
2977.972957,3,0,0,0,0,0,0,0,18,10,0
2978.197589,6,0,0,0,0,0,0,1,18,10,0
2978.430353,3,0,1,0,1,0,1,0,7,6,0
2979.163549,3,0,1,0,0,0,0,0,17,16,0
2979.745668,2,0,3,0,0,0,0,1,3,3,1
2980.976549,2,0,0,0,1,0,1,1,11,1,0
2981.040113,3,0,1,0,1,0,1,1,6,3,1
2982.900578,6,0,1,0,0,0,0,0,16,13,0
2982.975048,2,0,1,0,0,0,0,1,14,3,1
2983.747493,6,0,2,0,0,0,0,0,12,7,0
2984.896859,3,0,2,0,0,0,0,1,11,7,0
2985.007674,6,0,0,0,1,0,1,0,12,7,0
2985.034211,6,0,3,0,0,0,0,0,8,5,0
2986.760608,2,0,1,0,1,0,1,0,8,8,0
2987.827476,3,0,1,0,0,0,0,0,14,2,0
2988.510369,5,0,1,0,1,0,1,1,6,2,0
2988.779739,3,0,0,0,1,0,1,1,12,7,0
2988.974716,6,0,1,0,1,0,1,1,7,6,0
2994.262729,6,0,3,0,0,0,0,1,3,2,0
2996.530875,6,0,1,0,1,0,1,1,6,2,0
2996.641970,5,0,1,0,1,0,1,0,7,5,0
2998.435322,6,0,1,0,0,0,0,0,14,1,0
2999.897509,5,0,1,0,0,0,0,0,15,9,0
3000.419652,6,0,1,0,0,0,0,1,14,2,0
3002.177044,2,0,1,0,1,0,1,1,6,1,0
3002.993928,3,0,3,0,0,0,0,1,3,1,0
3003.575599,3,0,1,0,1,0,1,1,6,1,0
3007.829713,6,0,0,0,1,0,1,1,14,14,0
3010.752914,3,0,1,0,0,0,0,1,14,1,0
3010.789808,3,0,0,0,1,0,1,0,14,14,0
3011.514370,3,0,0,0,0,0,0,0,19,14,0
3011.617363,6,0,1,0,1,0,1,1,6,0,0
3011.920264,6,0,0,0,0,0,0,1,19,14,0
3012.592867,3,0,1,0,0,0,0,1,16,13,0
3013.742870,3,0,0,0,1,0,1,1,13,11,0
3014.223498,5,0,1,0,0,0,0,1,14,0,0
3015.254056,3,0,3,0,0,0,0,0,8,4,0
3018.483316,6,0,0,0,1,0,1,0,13,11,0
3018.641604,2,0,1,0,0,0,0,1,15,9,1
3019.166922,2,0,0,0,1,0,1,1,12,7,0
3020.915161,6,0,2,0,0,0,0,0,14,13,0
3022.765362,6,0,1,0,1,0,1,0,7,5,0
3022.972434,5,0,0,0,1,0,1,0,12,7,0
3024.461928,6,0,1,0,0,0,0,1,17,16,0
3024.596270,6,0,1,0,1,0,1,1,7,6,0
3026.015881,3,0,3,0,0,0,0,0,9,8,0
3027.422603,3,0,1,0,1,0,1,0,8,8,0
3030.331373,5,0,2,0,0,0,0,1,11,6,0
3032.210220,3,0,2,0,0,0,0,0,13,10,0
3032.948113,5,0,1,0,1,0,1,1,8,8,0
3032.969259,6,0,3,0,0,0,0,1,4,4,0
3035.290517,2,0,1,0,1,0,1,1,7,5,0
3037.285564,3,0,1,0,1,0,1,0,7,4,0
3037.383869,6,0,2,0,0,0,0,1,12,10,0
3037.328741,2,0,2,0,0,0,0,0,12,6,1
3037.764579,3,0,0,0,1,0,1,0,13,10,0
3038.619306,3,0,0,0,1,0,1,0,12,6,0
3038.851305,5,0,3,0,0,0,0,0,8,3,0
3039.037470,6,0,0,0,1,0,1,0,14,13,0
3040.112852,6,0,0,0,1,0,1,1,13,10,0
3040.605645,3,0,0,0,1,0,1,1,14,13,0
3042.353247,5,0,0,0,0,0,0,0,18,9,0
3042.543446,2,0,0,0,0,0,0,1,18,9,1
3043.464264,6,0,0,0,1,0,1,1,12,6,1
3046.424567,3,0,2,0,0,0,0,1,13,13,0
3053.290810,2,0,3,0,0,0,0,1,4,3,1
3053.613081,6,0,1,0,1,0,1,0,8,7,0
3055.757802,3,0,3,0,0,0,0,0,8,2,0
3058.134608,2,0,1,0,1,0,1,0,7,4,0
3062.192070,3,0,1,0,0,0,0,0,15,8,0
3063.569195,2,0,1,0,0,0,0,0,18,18,1
3064.846723,3,0,1,0,1,0,1,1,7,5,0
3064.851667,6,0,0,0,1,0,1,1,12,6,0
3065.920490,6,0,3,0,0,0,0,0,8,1,0
3067.858880,6,0,3,0,0,0,0,1,4,2,0
3067.981092,3,0,0,0,1,0,1,0,12,6,1
3068.745244,3,0,2,0,0,0,0,1,11,5,0
3068.714306,6,0,0,0,0,0,0,0,20,17,0
3069.436637,6,0,1,0,1,0,1,0,7,3,0
3069.415571,3,0,0,0,0,0,0,1,20,17,0
3072.504146,3,0,0,0,0,0,0,0,21,20,0
3073.100610,6,0,1,0,1,0,1,1,7,4,0
3073.887687,6,0,0,0,0,0,0,1,21,20,0
3075.751745,6,0,3,0,0,0,0,0,9,7,0
3076.619544,3,0,3,0,0,0,0,1,4,1,0
3078.039601,2,0,1,0,0,0,0,0,16,12,1
3078.769077,6,0,1,0,0,0,0,1,15,8,0
3079.542502,5,0,3,0,0,0,0,1,4,0,0
3080.258229,6,0,1,0,1,0,1,1,8,8,0
3081.574951,5,0,2,0,0,0,0,0,15,15,0
3081.940470,6,0,2,0,0,0,0,0,12,5,0
3084.632062,5,0,0,0,1,0,1,0,12,5,0
3085.083537,6,0,1,0,1,0,1,0,7,3,1
3089.765163,5,0,1,0,1,0,1,0,8,7,0
3090.604529,2,0,0,0,1,0,1,1,12,5,0
3092.503412,5,0,0,0,1,0,1,1,13,10,0
3093.246819,2,0,1,0,1,0,1,0,7,2,0
3095.397324,3,0,1,0,1,0,1,1,8,7,0
3096.389429,6,0,1,0,1,0,1,0,9,9,0
3096.774330,5,0,1,0,1,0,1,1,7,4,0
3096.830023,3,0,3,0,0,0,0,0,10,10,0
3097.012323,2,0,0,0,1,0,1,0,13,10,0
3098.100236,3,0,1,0,1,0,1,0,7,2,0
3098.744727,3,0,3,0,0,0,0,1,5,5,0
3099.531573,3,0,0,0,0,0,0,0,18,8,0
3099.697093,6,0,0,0,0,0,0,1,18,8,0
3100.150493,6,0,2,0,0,0,0,1,11,4,0
3102.080997,5,0,1,0,0,0,0,0,17,15,0
3102.341580,3,0,0,0,1,0,1,1,12,5,0
3102.976835,5,0,1,0,0,0,0,1,16,12,0
3103.901311,2,0,2,0,0,0,0,1,12,9,1
3104.715704,6,0,0,0,1,0,1,0,12,5,0
3105.296887,6,0,0,0,0,0,0,0,19,13,0
3105.619042,3,0,0,0,0,0,0,1,19,13,0
3105.588474,5,0,1,0,1,0,1,0,7,1,0
3107.622037,3,0,1,0,1,0,1,1,7,3,0
3109.011977,6,0,1,0,1,0,1,0,7,1,0
3111.361768,3,0,1,0,1,0,1,0,8,6,0
3111.960988,2,0,0,0,1,0,1,1,14,13,0
3112.407578,5,0,2,0,0,0,0,0,13,9,0
3112.506967,6,0,0,0,1,0,1,0,15,15,1
3113.969496,3,0,0,0,1,0,1,1,15,15,0
3114.590580,6,0,0,0,1,0,1,0,13,9,0
3116.436193,5,0,0,0,1,0,1,0,14,13,0
3116.626676,6,0,1,0,0,0,0,0,15,7,0
3117.153753,3,0,1,0,1,0,1,0,7,0,1
3117.580296,3,0,0,0,1,0,1,1,13,9,1
3117.741395,3,0,2,0,0,0,0,0,12,4,0
3119.176961,2,0,3,0,0,0,0,0,9,6,1
3120.556688,3,0,1,0,1,0,1,1,7,3,0
3122.889383,5,0,1,0,0,0,0,1,18,18,0
3123.137207,3,0,0,0,1,0,1,0,12,4,0
3124.554265,2,0,2,0,0,0,0,1,11,3,1
3124.863582,6,0,3,0,0,0,0,1,5,4,0
3128.994319,2,0,2,0,0,0,0,0,14,12,1
3129.681157,5,0,1,0,1,0,1,1,7,2,0
3130.511554,6,0,0,0,1,0,1,1,12,4,0
3131.488864,3,0,1,0,0,0,0,1,15,7,0
3131.687895,5,0,0,0,1,0,1,1,12,4,0
3133.277717,2,0,0,0,1,0,1,0,12,4,0
3133.692810,5,0,2,0,0,0,0,1,13,12,0
3135.393418,6,0,1,0,1,0,1,1,7,2,0
3136.758900,2,0,1,0,1,0,1,1,8,7,0
3138.900247,2,0,1,0,0,0,0,1,17,15,1
3140.463207,3,0,0,0,1,0,1,0,14,12,1
3141.861158,6,0,1,0,1,0,1,0,9,9,1
3141.984925,6,0,2,0,0,0,0,1,11,2,0
3142.368427,6,0,0,0,1,0,1,1,14,12,1
3142.570555,3,0,1,0,1,0,1,0,8,6,1
3143.472321,3,0,1,0,1,0,1,1,9,9,0
3144.935421,3,0,1,0,1,0,1,1,7,1,0
3145.148422,5,0,2,0,0,0,0,0,12,3,0
3145.273587,2,0,3,0,0,0,0,1,5,3,1
3149.658356,6,0,0,0,0,0,0,0,18,7,0
3149.713512,6,0,1,0,1,0,1,1,8,6,1
3149.803308,3,0,0,0,0,0,0,1,18,7,0
3152.436396,3,0,2,0,0,0,0,1,11,1,0
3152.972364,3,0,0,0,1,0,1,1,12,3,1
3153.425807,6,0,1,0,1,0,1,1,7,0,1
3153.720241,6,0,0,0,1,0,1,0,12,3,0
3153.863869,6,0,0,0,1,0,1,0,12,3,1
3155.991992,2,0,1,0,1,0,1,1,7,1,0
3156.142780,6,0,3,0,0,0,0,0,9,5,0
3159.111543,5,0,3,0,0,0,0,0,10,9,0
3159.900996,6,0,3,0,0,0,0,1,5,2,0
3160.298368,5,0,1,0,1,0,1,0,8,5,0
3162.575730,3,0,0,0,1,0,1,1,13,9,0
3163.267288,6,0,2,0,0,0,0,1,12,8,0
3163.413752,2,0,1,0,0,0,0,0,15,6,1
3164.164459,6,0,1,0,0,0,0,0,16,11,0
3164.151771,3,0,2,0,0,0,0,0,12,2,0
3166.378458,6,0,0,0,1,0,1,1,12,2,0
3166.585283,6,0,0,0,1,0,1,0,13,9,1
3167.834834,2,0,0,0,1,0,1,1,12,1,0
3168.695803,3,0,3,0,0,0,0,1,5,1,0
3171.852494,2,0,1,0,1,0,1,0,9,8,0
3175.290412,6,0,2,0,0,0,0,0,12,1,0
3176.926564,5,0,1,0,0,0,0,1,15,6,0
3177.055823,5,0,3,0,0,0,0,1,6,6,0
3181.284221,2,0,0,0,1,0,1,0,12,2,0
3183.365627,3,0,2,0,0,0,0,0,13,8,0
3183.390216,2,0,0,0,1,0,1,0,13,8,0
3184.862423,6,0,1,0,1,0,1,1,8,6,0
3185.356983,3,0,1,0,0,0,0,1,16,11,0
3186.180293,6,0,1,0,1,0,1,0,8,5,0
3186.185618,3,0,0,0,0,0,0,0,20,16,0
3186.534941,3,0,3,0,0,0,0,0,9,4,0
3186.715074,6,0,0,0,0,0,0,1,20,16,0
3187.202467,5,0,0,0,1,0,1,1,13,8,0
3189.853071,5,0,0,0,1,0,1,1,12,2,0
3191.170756,2,0,0,0,0,0,0,0,19,12,1
3191.430937,5,0,0,0,0,0,0,1,19,12,0
3192.858825,2,0,0,0,0,0,0,0,18,6,1
3192.987893,5,0,0,0,0,0,0,1,18,6,0
3195.934716,2,0,1,0,1,0,1,1,8,5,0
3196.544865,3,0,1,0,1,0,1,1,9,9,0
3196.876521,6,0,0,0,1,0,1,0,12,1,0
3197.126955,3,0,2,0,0,0,0,0,15,14,0
3200.214278,6,0,0,0,1,0,1,0,15,15,0
3200.671086,3,0,1,0,1,0,1,0,8,4,0
3202.729252,6,0,1,0,0,0,0,0,15,5,0
3206.368067,6,0,1,0,0,0,0,0,18,17,0
3206.822971,3,0,0,0,1,0,1,0,12,0,0
3207.447786,6,0,0,0,1,0,1,1,14,12,0
3208.600775,3,0,0,0,1,0,1,1,12,1,0
3208.957282,3,0,3,0,0,0,0,1,6,5,0
3210.266112,5,0,3,0,0,0,0,0,9,3,0
3210.402227,5,0,0,0,1,0,1,0,12,1,0
3210.690473,3,0,2,0,0,0,0,0,15,14,0
3212.172661,3,0,0,0,1,0,1,0,14,12,0
3212.980177,3,0,1,0,1,0,1,0,9,8,0
3213.881107,5,0,1,0,1,0,1,1,9,8,0
3213.998054,3,0,2,0,0,0,0,1,13,11,0
3214.509477,3,0,1,0,0,0,0,0,17,14,0
3215.191111,3,0,1,0,0,0,0,1,15,5,0
3215.374669,3,0,3,0,0,0,0,0,10,8,0
3215.613882,3,0,2,0,0,0,0,1,12,7,0
3216.218954,6,0,0,0,0,0,0,0,21,19,0
3217.213250,3,0,0,0,0,0,0,1,21,19,0
3217.582251,5,0,0,0,2,0,0,1,0,0,0
3217.914104,3,0,1,0,1,0,1,0,10,10,0
3219.510272,6,0,0,0,1,0,1,1,12,0,0
3220.886235,2,0,1,0,1,0,1,0,8,4,0
3221.089054,6,0,2,0,0,0,0,1,14,14,0
3224.076705,6,0,0,0,1,0,1,1,13,8,0
3224.645879,3,0,1,0,1,0,1,1,8,5,0
3227.131527,6,0,2,0,0,0,0,0,14,11,0
3227.260092,3,0,3,0,0,0,0,0,9,2,0
3227.466658,3,0,0,0,1,0,1,0,13,8,0
3229.237215,6,0,0,0,0,0,0,0,18,5,0
3229.355329,3,0,0,0,0,0,0,1,18,5,0
3231.015594,2,0,0,0,1,0,1,0,15,14,0
3232.440230,6,0,0,0,2,0,0,0,1,1,0
3232.638638,5,0,0,0,1,0,1,1,15,14,0
3232.680438,6,0,1,0,1,0,1,0,8,3,1
3233.176385,5,0,0,0,1,0,1,0,14,11,0
3233.727151,6,0,1,0,1,0,1,1,8,4,0
3234.713211,3,0,1,0,0,0,0,0,15,4,0
3235.210081,6,0,3,0,0,0,0,1,6,4,0
3235.567664,2,0,0,0,1,0,1,1,14,11,0
3235.749670,6,0,3,0,0,0,0,0,11,11,0
3236.707926,2,0,0,0,2,0,0,0,1,0,1
3237.477032,6,0,3,0,0,0,0,0,9,1,0
3238.005348,6,0,1,0,1,0,1,0,9,7,0
3240.162292,3,0,0,0,2,0,2,0,0,0,0
3240.885872,2,0,3,0,0,0,0,0,9,0,1
3241.596461,6,0,0,0,2,0,2,1,0,0,0
3241.692355,3,0,1,0,0,0,0,0,16,10,0
3244.369383,6,0,0,0,1,0,1,0,13,7,0
3244.714387,6,0,1,0,0,0,0,1,17,14,0
3245.227637,6,0,2,0,0,0,0,0,13,7,0
3246.373180,6,0,1,0,0,0,0,1,15,4,0
3247.149901,6,0,1,0,1,0,1,0,8,3,0
3249.239696,3,0,0,0,1,0,1,1,13,7,0
3251.176705,5,0,0,0,2,0,2,0,1,1,0
3252.573135,2,0,0,0,2,0,2,1,1,1,0
3253.712728,3,0,1,0,0,0,0,1,18,17,0
3255.717932,2,0,3,0,0,0,0,1,6,3,1
3256.141794,5,0,1,0,1,0,1,1,8,4,0
3256.567578,2,0,1,0,1,0,1,0,8,2,0
3258.884728,3,0,0,0,0,0,0,0,18,4,0
3258.991556,6,0,0,0,0,0,0,1,18,4,0
3258.930481,3,0,1,0,1,0,1,0,8,2,0
3259.540438,5,0,1,0,0,0,0,0,15,3,0
3259.929021,6,0,1,0,0,0,0,1,16,10,0
3260.937077,5,0,2,0,0,0,0,1,12,6,0
3260.973312,6,0,1,0,1,0,1,1,9,8,0
3260.987151,3,0,0,0,2,0,2,0,1,0,1
3261.130331,3,0,0,0,2,0,0,0,2,2,0
3262.154348,6,0,0,0,2,0,2,0,1,1,0
3262.554886,6,0,0,0,2,0,2,1,1,0,1
3263.233768,6,0,0,0,2,0,0,1,2,2,0
3263.781257,3,0,0,0,2,0,2,1,1,1,0
3265.481618,6,0,3,0,0,0,0,0,10,7,0
3266.048568,6,0,1,0,1,0,1,1,10,10,0
3267.882836,3,0,3,0,0,0,0,1,7,7,0
3268.071081,2,0,1,0,1,0,1,0,10,10,0
3268.798590,3,0,1,0,1,0,1,1,8,3,1
3269.384549,6,0,0,0,0,0,0,0,19,11,0
3269.597707,3,0,0,0,0,0,0,1,19,11,0
3270.443066,2,0,1,0,0,0,0,1,15,3,1
3270.411522,6,0,3,0,0,0,0,1,6,2,0
3272.466288,6,0,1,0,1,0,1,0,8,1,0
3273.807382,6,0,0,0,2,0,0,0,2,1,0
3274.294390,5,0,1,0,1,0,1,0,9,7,0
3274.357359,3,0,0,0,2,0,2,0,2,2,0
3274.406675,3,0,2,0,0,0,0,0,16,16,0
3275.824839,6,0,0,0,2,0,2,1,2,2,0
3276.108278,3,0,1,0,1,0,1,1,9,7,0
3276.280822,3,0,0,0,2,0,0,1,2,1,0
3277.108235,3,0,1,0,0,0,0,0,15,2,0
3277.148686,2,0,0,0,1,0,1,1,13,7,0
3279.114196,3,0,1,0,1,0,1,1,8,3,0
3279.245323,3,0,3,0,0,0,0,1,6,1,0
3279.873599,5,0,0,0,1,0,1,0,13,7,0
